run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
linear_ft_beta_0_4:ep499:nfe6:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,6,3,12500,12500,precision,0.4916999936103821,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe6:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,6,3,12500,12500,recall,0.3658999800682068,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe8:fid,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,8,4,12500,12500,fid,31.0330867767334,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe8:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,8,4,12500,12500,precision,0.5580999851226807,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe8:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,8,4,12500,12500,recall,0.49699997901916504,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe10:fid,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,10,5,12500,12500,fid,19.283945083618164,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe10:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,10,5,12500,12500,precision,0.6025999784469604,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe10:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,10,5,12500,12500,recall,0.5665000081062317,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe15:fid,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,15,8,12500,12500,fid,19.139862060546875,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe15:precision,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,15,8,12500,12500,precision,0.5648999810218811,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe15:recall,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,15,8,12500,12500,recall,0.5862999558448792,completed,ft_clock_linear_main
linear_ft_beta_0_4:ep499:nfe20:fid,linear_ft_beta_0_4,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.4,heun2,20,10,12500,12500,fid,9.751426696777344,completed,ft_clock_linear_main
