run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
linear_uniform_rk3:ep499:nfe18:is_mean,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,18,6,12500,12500,is_mean,9.357442855834961,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe18:is_std,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,18,6,12500,12500,is_std,0.1292206346988678,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe24:fid,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,24,8,12500,12500,fid,13.775689125061035,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe24:precision,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,24,8,12500,12500,precision,0.614799976348877,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe24:recall,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,24,8,12500,12500,recall,0.6238999962806702,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe24:is_mean,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,24,8,12500,12500,is_mean,9.351183891296387,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe24:is_std,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,24,8,12500,12500,is_std,0.11829259246587753,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe30:fid,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,30,10,12500,12500,fid,10.244328498840332,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe30:precision,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,30,10,12500,12500,precision,0.6489999890327454,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe30:recall,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,30,10,12500,12500,recall,0.6416999697685242,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe30:is_mean,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,30,10,12500,12500,is_mean,9.25354290008545,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe30:is_std,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,30,10,12500,12500,is_std,0.11911322921514511,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe48:fid,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,48,16,12500,12500,fid,6.797730922698975,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe48:precision,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,48,16,12500,12500,precision,0.6895999908447266,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe48:recall,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,48,16,12500,12500,recall,0.6603999733924866,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe48:is_mean,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,48,16,12500,12500,is_mean,9.007865905761719,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe48:is_std,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,48,16,12500,12500,is_std,0.1156022772192955,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe96:fid,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,96,32,12500,12500,fid,6.329955577850342,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe96:precision,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,96,32,12500,12500,precision,0.7060999870300293,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe96:recall,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,96,32,12500,12500,recall,0.661799967288971,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe96:is_mean,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,96,32,12500,12500,is_mean,8.802465438842773,completed,ft_clock_solver_sensitivity
linear_uniform_rk3:ep499:nfe96:is_std,linear_uniform_rk3,cifar10,0,eval,499,linear,uniform,none,,rk3,96,32,12500,12500,is_std,0.10269568860530853,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe6:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,6,6,12500,12500,fid,18.33904266357422,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe6:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,6,6,12500,12500,precision,0.6198999881744385,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe6:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,6,6,12500,12500,recall,0.5846999883651733,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe6:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,6,6,12500,12500,is_mean,7.924672603607178,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe6:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,6,6,12500,12500,is_std,0.08918803930282593,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe8:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,8,8,12500,12500,fid,13.945527076721191,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe8:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,8,8,12500,12500,precision,0.6439999938011169,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe8:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,8,8,12500,12500,recall,0.6107999682426453,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe8:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,8,8,12500,12500,is_mean,8.171557426452637,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe8:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,8,8,12500,12500,is_std,0.14432446658611298,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe10:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,10,10,12500,12500,fid,12.117046356201172,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe10:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,10,10,12500,12500,precision,0.6593999862670898,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe10:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,10,10,12500,12500,recall,0.6150999665260315,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe10:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,10,10,12500,12500,is_mean,8.246088027954102,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe10:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,10,10,12500,12500,is_std,0.144741490483284,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe12:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,12,12,12500,12500,fid,11.075530052185059,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe12:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,12,12,12500,12500,precision,0.6660999655723572,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe12:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,12,12,12500,12500,recall,0.6240000128746033,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe12:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,12,12,12500,12500,is_mean,8.290411949157715,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe12:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,12,12,12500,12500,is_std,0.16447344422340393,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe18:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,18,18,12500,12500,fid,9.357839584350586,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe18:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,18,18,12500,12500,precision,0.6887999773025513,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe18:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,18,18,12500,12500,recall,0.6396999955177307,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe18:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,18,18,12500,12500,is_mean,8.4156494140625,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe18:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,18,18,12500,12500,is_std,0.15270686149597168,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe20:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,20,20,12500,12500,fid,9.003511428833008,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe20:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,20,20,12500,12500,precision,0.6891999840736389,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe20:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,20,20,12500,12500,recall,0.6412000060081482,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe20:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,20,20,12500,12500,is_mean,8.43982219696045,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe20:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,20,20,12500,12500,is_std,0.14165666699409485,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe24:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,24,24,12500,12500,fid,8.454787254333496,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe24:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,24,24,12500,12500,precision,0.6929999589920044,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe24:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,24,24,12500,12500,recall,0.6469999551773071,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe24:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,24,24,12500,12500,is_mean,8.476846694946289,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe24:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,24,24,12500,12500,is_std,0.13561904430389404,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe30:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,30,30,12500,12500,fid,7.894404411315918,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe30:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,30,30,12500,12500,precision,0.6958999633789062,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe30:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,30,30,12500,12500,recall,0.6553999781608582,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe30:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,30,30,12500,12500,is_mean,8.533307075500488,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe30:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,30,30,12500,12500,is_std,0.12110960483551025,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe48:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,48,48,12500,12500,fid,7.074318885803223,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe48:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,48,48,12500,12500,precision,0.7039999961853027,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe48:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,48,48,12500,12500,recall,0.6588000059127808,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe48:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,48,48,12500,12500,is_mean,8.62372875213623,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe48:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,48,48,12500,12500,is_std,0.1066218838095665,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe50:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,50,50,12500,12500,fid,7.029477119445801,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe50:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,50,50,12500,12500,precision,0.7055000066757202,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe50:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,50,50,12500,12500,recall,0.6563000082969666,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe50:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,50,50,12500,12500,is_mean,8.627680778503418,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe50:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,50,50,12500,12500,is_std,0.104939304292202,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe96:fid,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,96,96,12500,12500,fid,6.615762710571289,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe96:precision,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,96,96,12500,12500,precision,0.7077999711036682,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe96:recall,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,96,96,12500,12500,recall,0.6595999598503113,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe96:is_mean,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,96,96,12500,12500,is_mean,8.703882217407227,completed,ft_clock_solver_sensitivity
linear_uniform_stork4:ep499:nfe96:is_std,linear_uniform_stork4,cifar10,0,eval,499,linear,uniform,none,,stork4,96,96,12500,12500,is_std,0.1103391945362091,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe6:fid,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,6,6,12500,12500,fid,149.37660217285156,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe6:precision,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,6,6,12500,12500,precision,0.23959998786449432,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe6:recall,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,6,6,12500,12500,recall,0.12960000336170197,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe6:is_mean,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,6,6,12500,12500,is_mean,3.7845470905303955,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe6:is_std,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,6,6,12500,12500,is_std,0.04074651747941971,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe12:fid,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,12,12,12500,12500,fid,86.11670684814453,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe12:precision,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,12,12,12500,12500,precision,0.26759999990463257,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe12:recall,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,12,12,12500,12500,recall,0.2595999836921692,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe12:is_mean,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,12,12,12500,12500,is_mean,6.723866939544678,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe12:is_std,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,12,12,12500,12500,is_std,0.10099595785140991,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe18:fid,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,18,18,12500,12500,fid,62.548091888427734,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe18:precision,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,18,18,12500,12500,precision,0.3155999779701233,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe18:recall,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,18,18,12500,12500,recall,0.3481999933719635,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe18:is_mean,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,18,18,12500,12500,is_mean,7.992628574371338,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe18:is_std,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,18,18,12500,12500,is_std,0.10881668329238892,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe24:fid,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,24,24,12500,12500,fid,49.295040130615234,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe24:precision,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,24,24,12500,12500,precision,0.36890000104904175,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe24:recall,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,24,24,12500,12500,recall,0.4177999794483185,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe24:is_mean,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,24,24,12500,12500,is_mean,8.567532539367676,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe24:is_std,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,24,24,12500,12500,is_std,0.10808206349611282,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe30:fid,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,30,30,12500,12500,fid,40.50666046142578,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe30:precision,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,30,30,12500,12500,precision,0.41290000081062317,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe30:recall,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,30,30,12500,12500,recall,0.46320000290870667,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe30:is_mean,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,30,30,12500,12500,is_mean,8.887170791625977,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe30:is_std,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,30,30,12500,12500,is_std,0.1136997789144516,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe48:fid,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,48,48,12500,12500,fid,25.415483474731445,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe48:precision,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,48,48,12500,12500,precision,0.511900007724762,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe48:recall,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,48,48,12500,12500,recall,0.5600999593734741,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe48:is_mean,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,48,48,12500,12500,is_mean,9.214367866516113,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe48:is_std,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,48,48,12500,12500,is_std,0.11006931960582733,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe96:fid,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,96,96,12500,12500,fid,11.361178398132324,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe96:precision,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,96,96,12500,12500,precision,0.6078999638557434,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe96:recall,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,96,96,12500,12500,recall,0.6545000076293945,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe96:is_mean,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,96,96,12500,12500,is_mean,9.257745742797852,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_euler:ep499:nfe96:is_std,linear_ft_beta_0_3_euler,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,euler,96,96,12500,12500,is_std,0.10611596703529358,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe6:fid,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,6,3,12500,12500,fid,59.038143157958984,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe6:precision,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,6,3,12500,12500,precision,0.4684000015258789,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe6:recall,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,6,3,12500,12500,recall,0.38979998230934143,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe6:is_mean,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,6,3,12500,12500,is_mean,7.206908702850342,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe6:is_std,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,6,3,12500,12500,is_std,0.07549624145030975,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe12:fid,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,12,6,12500,12500,fid,8.454256057739258,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe12:precision,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,12,6,12500,12500,precision,0.6642000079154968,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe12:recall,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,12,6,12500,12500,recall,0.6513000130653381,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe12:is_mean,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,12,6,12500,12500,is_mean,8.631016731262207,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe12:is_std,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,12,6,12500,12500,is_std,0.09699980169534683,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe18:fid,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,18,9,12500,12500,fid,7.762441158294678,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe18:precision,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,18,9,12500,12500,precision,0.6761999726295471,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe18:recall,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,18,9,12500,12500,recall,0.6581999659538269,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe18:is_mean,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,18,9,12500,12500,is_mean,8.612896919250488,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe18:is_std,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,18,9,12500,12500,is_std,0.08720007538795471,completed,ft_clock_solver_sensitivity
linear_ft_beta_0_3_heun2:ep499:nfe24:fid,linear_ft_beta_0_3_heun2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.3,heun2,24,12,12500,12500,fid,7.410668849945068,completed,ft_clock_solver_sensitivity
